rental_id;rental_date;inventory_id;customer_id;name_customer;staff_id;film_id;store_id;category_id;categoria
2094;2005-06-17 18:18:56.000;4291;112;Rosa Reynolds;2;935;2;13;New
2095;2005-06-17 18:21:35.000;2184;112;Rosa Reynolds;1;471;1;4;Classics
2096;2005-06-17 18:33:04.000;1579;112;Rosa Reynolds;1;346;1;4;Classics
2097;2005-06-17 18:40:04.000;3568;112;Rosa Reynolds;2;780;2;8;Family
2098;2005-06-17 18:42:09.000;1561;112;Rosa Reynolds;1;342;1;16;Travel
2099;2005-06-17 18:47:26.000;3558;112;Rosa Reynolds;2;777;2;15;Sports
2100;2005-06-17 18:53:21.000;693;112;Rosa Reynolds;2;151;2;14;Sci-Fi
2101;2005-06-17 18:57:02.000;170;112;Rosa Reynolds;1;37;1;4;Classics
2102;2005-06-17 19:05:22.000;3879;112;Rosa Reynolds;1;848;1;16;Travel
2103;2005-06-17 19:13:10.000;3727;112;Rosa Reynolds;1;815;1;4;Classics
2104;2005-06-17 19:14:30.000;803;112;Rosa Reynolds;2;175;2;8;Family
2105;2005-06-17 19:15:45.000;3227;112;Rosa Reynolds;1;709;1;7;Drama
2106;2005-06-17 19:29:03.000;4338;113;Cindy Fisher;2;945;2;6;Documentary
2107;2005-06-17 19:31:16.000;4339;113;Cindy Fisher;1;945;1;6;Documentary
2108;2005-06-17 19:35:26.000;4478;113;Cindy Fisher;1;979;1;7;Drama
2109;2005-06-17 19:41:42.000;4388;113;Cindy Fisher;2;958;2;7;Drama
2110;2005-06-17 19:45:49.000;2778;113;Cindy Fisher;1;609;1;16;Travel
2111;2005-06-17 19:47:21.000;2836;113;Cindy Fisher;2;622;2;6;Documentary
2112;2005-06-17 19:52:42.000;3342;113;Cindy Fisher;1;734;1;6;Documentary
2113;2005-06-17 19:57:46.000;3220;113;Cindy Fisher;1;707;1;1;Action
2114;2005-06-17 20:00:25.000;4134;113;Cindy Fisher;1;898;1;15;Sports
2115;2005-06-17 20:02:16.000;76;113;Cindy Fisher;1;15;1;9;Foreign
2116;2005-06-17 20:16:12.000;2539;113;Cindy Fisher;1;557;1;8;Family
2117;2005-06-17 20:24:00.000;4024;113;Cindy Fisher;2;877;2;12;Music
2118;2005-06-17 20:28:29.000;3470;113;Cindy Fisher;1;760;1;13;New
2119;2005-06-17 20:34:42.000;326;113;Cindy Fisher;1;73;1;14;Sci-Fi
2120;2005-06-17 20:36:50.000;3306;113;Cindy Fisher;1;728;1;7;Drama
2121;2005-06-17 20:38:54.000;2744;113;Cindy Fisher;1;602;1;14;Sci-Fi
2122;2005-06-17 20:48:27.000;3166;113;Cindy Fisher;2;695;2;8;Family
2123;2005-06-17 20:48:30.000;655;113;Cindy Fisher;1;142;1;6;Documentary
2124;2005-06-17 20:49:14.000;2496;113;Cindy Fisher;2;548;2;4;Classics
2125;2005-06-17 20:53:42.000;3111;113;Cindy Fisher;1;683;1;7;Drama
2126;2005-06-17 20:54:36.000;4110;113;Cindy Fisher;1;894;1;16;Travel
2127;2005-06-17 20:54:48.000;3704;113;Cindy Fisher;1;810;1;8;Family
2128;2005-06-17 20:54:58.000;303;114;Grace Ellis;2;68;2;3;Children
2129;2005-06-17 20:58:32.000;3264;114;Grace Ellis;1;719;1;15;Sports
2130;2005-06-17 21:00:44.000;1299;114;Grace Ellis;2;286;2;16;Travel
2131;2005-06-17 21:02:25.000;739;114;Grace Ellis;2;162;2;1;Action
2132;2005-06-17 21:05:06.000;865;114;Grace Ellis;1;190;1;4;Classics
2133;2005-06-17 21:10:05.000;2048;114;Grace Ellis;1;445;1;4;Classics
2134;2005-06-17 21:13:44.000;1300;114;Grace Ellis;1;287;1;1;Action
2135;2005-06-17 21:14:02.000;1934;114;Grace Ellis;2;420;2;15;Sports
2136;2005-06-17 21:16:41.000;187;114;Grace Ellis;2;42;2;15;Sports
2137;2005-06-17 21:18:28.000;3908;114;Grace Ellis;1;852;1;3;Children
2138;2005-06-17 21:28:14.000;55;114;Grace Ellis;1;11;1;9;Foreign
2139;2005-06-17 21:29:34.000;1015;114;Grace Ellis;1;227;1;10;Games
2140;2005-06-17 21:40:29.000;1751;114;Grace Ellis;2;380;2;9;Foreign
2141;2005-06-17 21:41:34.000;189;114;Grace Ellis;1;43;1;8;Family
2142;2005-06-17 21:55:43.000;1460;114;Grace Ellis;2;320;2;13;New
2143;2005-06-17 21:58:13.000;3344;114;Grace Ellis;2;735;2;3;Children
2144;2005-06-17 22:05:40.000;878;114;Grace Ellis;2;193;2;2;Animation
2145;2005-06-17 22:10:36.000;1028;114;Grace Ellis;2;230;2;7;Drama
2146;2005-06-17 22:26:23.000;2579;114;Grace Ellis;1;565;1;9;Foreign
2147;2005-06-17 22:28:13.000;765;114;Grace Ellis;1;167;1;16;Travel
2148;2005-06-17 22:44:35.000;2505;114;Grace Ellis;1;551;1;13;New
2149;2005-06-17 22:50:00.000;4207;114;Grace Ellis;1;915;1;1;Action
2150;2005-06-17 22:50:36.000;1859;115;Wendy Harrison;1;406;1;10;Games
2151;2005-06-17 22:52:37.000;63;115;Wendy Harrison;1;12;1;12;Music
2152;2005-06-17 22:53:27.000;2052;115;Wendy Harrison;2;445;2;4;Classics
2153;2005-06-17 22:58:04.000;4338;115;Wendy Harrison;1;945;1;6;Documentary
2154;2005-06-17 22:59:42.000;3244;115;Wendy Harrison;2;714;2;14;Sci-Fi
2155;2005-06-17 23:07:29.000;2248;115;Wendy Harrison;1;486;1;9;Foreign
2156;2005-06-17 23:08:12.000;3098;115;Wendy Harrison;2;681;2;15;Sports
2157;2005-06-17 23:30:52.000;1778;115;Wendy Harrison;2;387;2;10;Games
2158;2005-06-17 23:36:27.000;2740;115;Wendy Harrison;1;601;1;16;Travel
2159;2005-06-17 23:37:29.000;3547;115;Wendy Harrison;1;775;1;7;Drama
2160;2005-06-17 23:39:11.000;2682;115;Wendy Harrison;2;589;2;6;Documentary
2161;2005-06-17 23:39:50.000;4437;115;Wendy Harrison;2;970;2;4;Classics
2162;2005-06-17 23:45:47.000;1042;115;Wendy Harrison;2;233;2;16;Travel
2163;2005-06-17 23:46:16.000;621;115;Wendy Harrison;2;135;2;15;Sports
2164;2005-06-17 23:46:21.000;275;115;Wendy Harrison;2;61;2;7;Drama
2165;2005-06-17 23:51:10.000;3803;115;Wendy Harrison;2;833;2;3;Children
2166;2005-06-17 23:51:21.000;2357;115;Wendy Harrison;1;512;1;4;Classics
2167;2005-06-17 23:51:28.000;1836;115;Wendy Harrison;1;398;1;12;Music
2168;2005-06-17 23:53:24.000;4155;115;Wendy Harrison;1;902;1;15;Sports
2169;2005-06-17 23:57:23.000;2965;115;Wendy Harrison;1;650;1;6;Documentary
2170;2005-06-17 23:57:34.000;1900;115;Wendy Harrison;1;414;1;9;Foreign
2171;2005-06-18 00:06:04.000;2931;115;Wendy Harrison;2;644;2;2;Animation
2172;2005-06-18 00:06:16.000;3137;115;Wendy Harrison;2;689;2;9;Foreign
2173;2005-06-18 00:08:20.000;868;115;Wendy Harrison;1;191;1;3;Children
2174;2005-06-18 00:09:01.000;40;116;Victoria Gibson;2;8;2;11;Horror
2175;2005-06-18 00:17:58.000;1412;116;Victoria Gibson;1;309;1;8;Family
2176;2005-06-18 00:29:51.000;2452;116;Victoria Gibson;1;535;1;11;Horror
2177;2005-06-18 00:34:45.000;3050;116;Victoria Gibson;2;670;2;6;Documentary
2178;2005-06-18 00:38:35.000;1825;116;Victoria Gibson;1;396;1;7;Drama
2179;2005-06-18 00:41:36.000;3971;116;Victoria Gibson;2;865;2;2;Animation
2180;2005-06-18 00:47:43.000;1489;116;Victoria Gibson;1;326;1;2;Animation
2181;2005-06-18 00:48:31.000;3980;116;Victoria Gibson;1;867;1;8;Family
2182;2005-06-18 00:56:18.000;1502;116;Victoria Gibson;2;329;2;1;Action
2183;2005-06-18 01:06:01.000;56;116;Victoria Gibson;1;11;1;9;Foreign
2184;2005-06-18 01:10:36.000;4286;116;Victoria Gibson;1;933;1;13;New
2185;2005-06-18 01:12:22.000;2608;116;Victoria Gibson;1;572;1;14;Sci-Fi
2186;2005-06-18 01:15:27.000;1442;116;Victoria Gibson;1;315;1;8;Family
2187;2005-06-18 01:17:27.000;1197;116;Victoria Gibson;1;266;1;4;Classics
2188;2005-06-18 01:19:04.000;2461;116;Victoria Gibson;2;537;2;4;Classics
2189;2005-06-18 01:20:26.000;2586;116;Victoria Gibson;2;567;2;9;Foreign
2190;2005-06-18 01:29:51.000;1571;116;Victoria Gibson;2;345;2;8;Family
2191;2005-06-18 01:33:09.000;3706;116;Victoria Gibson;2;810;2;8;Family
2192;2005-06-18 01:35:47.000;3757;116;Victoria Gibson;1;822;1;8;Family
2193;2005-06-18 01:38:45.000;4446;116;Victoria Gibson;1;972;1;14;Sci-Fi
2194;2005-06-18 01:41:37.000;500;117;Edith Mcdonald;1;111;1;1;Action
2195;2005-06-18 01:44:46.000;2287;117;Edith Mcdonald;1;496;1;16;Travel
2196;2005-06-18 01:47:07.000;1721;117;Edith Mcdonald;1;375;1;1;Action
2197;2005-06-18 01:50:27.000;1828;117;Edith Mcdonald;1;397;1;14;Sci-Fi
2198;2005-06-18 01:51:22.000;2432;117;Edith Mcdonald;2;531;2;9;Foreign
2199;2005-06-18 01:57:56.000;4018;117;Edith Mcdonald;2;875;2;15;Sports
2200;2005-06-18 01:59:16.000;1868;117;Edith Mcdonald;1;408;1;10;Games
2201;2005-06-18 02:08:27.000;4395;117;Edith Mcdonald;1;961;1;9;Foreign
2202;2005-06-18 02:09:24.000;222;117;Edith Mcdonald;1;50;1;8;Family
2203;2005-06-18 02:10:42.000;144;117;Edith Mcdonald;2;30;2;11;Horror
2204;2005-06-18 02:11:38.000;4399;117;Edith Mcdonald;1;961;1;9;Foreign
2205;2005-06-18 02:14:34.000;3371;118;Kim Cruz;1;739;1;7;Drama
2206;2005-06-18 02:14:45.000;2041;118;Kim Cruz;2;444;2;5;Comedy
2207;2005-06-18 02:19:21.000;2260;118;Kim Cruz;1;489;1;2;Animation
2208;2005-06-18 02:22:07.000;3491;118;Kim Cruz;2;764;2;15;Sports
2209;2005-06-18 02:24:01.000;4360;118;Kim Cruz;1;951;1;4;Classics
2210;2005-06-18 02:27:01.000;3405;118;Kim Cruz;1;746;1;10;Games
2211;2005-06-18 02:29:10.000;4017;118;Kim Cruz;1;875;1;15;Sports
2212;2005-06-18 02:36:10.000;2463;118;Kim Cruz;1;538;1;13;New
2213;2005-06-18 02:36:47.000;2998;118;Kim Cruz;1;657;1;5;Comedy
2214;2005-06-18 02:44:37.000;2913;118;Kim Cruz;2;640;2;9;Foreign
2215;2005-06-18 02:48:21.000;4335;118;Kim Cruz;2;945;2;6;Documentary
2216;2005-06-18 03:08:17.000;2182;118;Kim Cruz;2;471;2;4;Classics
2217;2005-06-18 03:12:29.000;3566;118;Kim Cruz;2;779;2;15;Sports
2218;2005-06-18 03:13:13.000;2012;118;Kim Cruz;1;438;1;10;Games
2219;2005-06-18 03:16:54.000;58;118;Kim Cruz;1;11;1;9;Foreign
2220;2005-06-18 03:21:36.000;239;119;Sherry Marshall;2;54;2;12;Music
2221;2005-06-18 03:24:56.000;3537;119;Sherry Marshall;1;773;1;15;Sports
2222;2005-06-18 03:26:23.000;3321;119;Sherry Marshall;1;730;1;13;New
2223;2005-06-18 03:27:03.000;816;119;Sherry Marshall;1;177;1;14;Sci-Fi
2224;2005-06-18 03:33:58.000;1902;119;Sherry Marshall;2;414;2;9;Foreign
2225;2005-06-18 03:35:40.000;556;119;Sherry Marshall;1;121;1;2;Animation
2226;2005-06-18 03:39:56.000;1670;119;Sherry Marshall;1;365;1;5;Comedy
2227;2005-06-18 03:43:23.000;328;119;Sherry Marshall;2;73;2;14;Sci-Fi
2228;2005-06-18 03:44:50.000;1083;119;Sherry Marshall;1;241;1;2;Animation
2229;2005-06-18 03:50:18.000;1494;119;Sherry Marshall;1;327;1;1;Action
2230;2005-06-18 03:50:49.000;3917;119;Sherry Marshall;1;855;1;6;Documentary
2231;2005-06-18 03:52:14.000;4270;119;Sherry Marshall;1;929;1;9;Foreign
2232;2005-06-18 03:54:31.000;1545;119;Sherry Marshall;2;338;2;14;Sci-Fi
2233;2005-06-18 03:57:36.000;4431;119;Sherry Marshall;2;969;2;7;Drama
2234;2005-06-18 04:01:28.000;2687;119;Sherry Marshall;1;590;1;13;New
2235;2005-06-18 04:08:50.000;2513;119;Sherry Marshall;1;552;1;6;Documentary
2236;2005-06-18 04:12:33.000;2654;119;Sherry Marshall;1;582;1;2;Animation
2237;2005-06-18 04:17:44.000;4263;119;Sherry Marshall;2;927;2;1;Action
2238;2005-06-18 04:22:06.000;1468;119;Sherry Marshall;2;321;2;13;New
2239;2005-06-18 04:23:54.000;4029;120;Sylvia Ortiz;2;878;2;16;Travel
2240;2005-06-18 04:28:27.000;2793;120;Sylvia Ortiz;1;613;1;5;Comedy
2241;2005-06-18 04:31:41.000;3353;120;Sylvia Ortiz;1;736;1;8;Family
2242;2005-06-18 04:32:28.000;3672;120;Sylvia Ortiz;1;804;1;11;Horror
2243;2005-06-18 04:33:03.000;3185;120;Sylvia Ortiz;2;698;2;6;Documentary
2244;2005-06-18 04:46:33.000;785;120;Sylvia Ortiz;2;172;2;7;Drama
2245;2005-06-18 04:52:59.000;103;120;Sylvia Ortiz;1;21;1;1;Action
2246;2005-06-18 04:54:29.000;4529;120;Sylvia Ortiz;2;988;2;16;Travel
2248;2005-06-18 04:59:48.000;864;120;Sylvia Ortiz;2;190;2;4;Classics
2249;2005-06-18 05:03:08.000;488;120;Sylvia Ortiz;2;109;2;13;New
2250;2005-06-18 05:03:36.000;1355;120;Sylvia Ortiz;2;299;2;16;Travel
2251;2005-06-18 05:05:08.000;4576;120;Sylvia Ortiz;1;1000;1;5;Comedy
2252;2005-06-18 05:05:18.000;4467;120;Sylvia Ortiz;2;976;2;10;Games
2253;2005-06-18 05:11:43.000;850;120;Sylvia Ortiz;1;186;1;7;Drama
2254;2005-06-18 05:15:14.000;1319;120;Sylvia Ortiz;1;292;1;1;Action
2255;2005-06-18 05:21:12.000;4036;120;Sylvia Ortiz;1;879;1;12;Music
2256;2005-06-18 05:21:56.000;2873;120;Sylvia Ortiz;1;630;1;7;Drama
2257;2005-06-18 05:29:52.000;4146;120;Sylvia Ortiz;2;901;2;2;Animation
2258;2005-06-18 05:30:36.000;1573;120;Sylvia Ortiz;2;345;2;8;Family
2259;2005-06-18 05:37:45.000;4282;120;Sylvia Ortiz;1;932;1;5;Comedy
2260;2005-06-18 05:38:36.000;2651;120;Sylvia Ortiz;2;581;2;12;Music
2261;2005-06-18 05:46:15.000;47;120;Sylvia Ortiz;1;10;1;15;Sports
2262;2005-06-18 05:49:46.000;3760;120;Sylvia Ortiz;2;823;2;1;Action
2263;2005-06-18 05:57:47.000;4395;121;Josephine Gomez;2;961;2;9;Foreign
2264;2005-06-18 05:58:45.000;3990;121;Josephine Gomez;1;869;1;1;Action
2265;2005-06-18 06:03:27.000;1337;121;Josephine Gomez;2;295;2;6;Documentary
2266;2005-06-18 06:05:02.000;610;121;Josephine Gomez;2;132;2;14;Sci-Fi
2267;2005-06-18 06:10:23.000;1255;121;Josephine Gomez;2;277;2;11;Horror
2268;2005-06-18 06:13:41.000;3892;121;Josephine Gomez;1;850;1;1;Action
2269;2005-06-18 06:20:54.000;2340;121;Josephine Gomez;1;509;1;3;Children
2270;2005-06-18 06:29:01.000;1653;121;Josephine Gomez;1;361;1;15;Sports
2271;2005-06-18 06:29:52.000;1206;121;Josephine Gomez;1;268;1;2;Animation
2272;2005-06-18 06:29:53.000;3412;121;Josephine Gomez;2;748;2;1;Action
2273;2005-06-18 06:30:02.000;1294;121;Josephine Gomez;2;285;2;14;Sci-Fi
2274;2005-06-18 06:31:15.000;2043;121;Josephine Gomez;1;444;1;5;Comedy
2275;2005-06-18 06:31:29.000;3052;121;Josephine Gomez;2;670;2;6;Documentary
2276;2005-06-18 06:33:48.000;3693;122;Thelma Murray;1;807;1;10;Games
2277;2005-06-18 06:35:03.000;3118;122;Thelma Murray;2;685;2;13;New
2278;2005-06-18 06:37:57.000;3360;122;Thelma Murray;2;738;2;9;Foreign
2279;2005-06-18 06:38:22.000;3912;122;Thelma Murray;2;854;2;11;Horror
2280;2005-06-18 06:46:54.000;1409;122;Thelma Murray;2;308;2;5;Comedy
2281;2005-06-18 06:47:29.000;3719;122;Thelma Murray;2;813;2;15;Sports
2282;2005-06-18 06:48:23.000;452;122;Thelma Murray;1;100;1;9;Foreign
2283;2005-06-18 06:56:06.000;3197;122;Thelma Murray;1;702;1;11;Horror
2284;2005-06-18 06:59:51.000;2876;122;Thelma Murray;1;631;1;15;Sports
2285;2005-06-18 07:00:54.000;2181;122;Thelma Murray;2;471;2;4;Classics
2286;2005-06-18 07:02:32.000;3737;122;Thelma Murray;2;817;2;14;Sci-Fi
2287;2005-06-18 07:04:36.000;3866;122;Thelma Murray;1;846;1;13;New
2288;2005-06-18 07:23:17.000;2626;122;Thelma Murray;1;575;1;6;Documentary
2289;2005-06-18 07:29:43.000;1044;122;Thelma Murray;1;233;1;16;Travel
2290;2005-06-18 07:34:37.000;2526;122;Thelma Murray;2;555;2;5;Comedy
2291;2005-06-18 07:36:46.000;1043;122;Thelma Murray;2;233;2;16;Travel
2292;2005-06-18 07:37:48.000;3758;122;Thelma Murray;2;822;2;8;Family
2293;2005-06-18 07:45:03.000;2924;122;Thelma Murray;2;643;2;7;Drama
2294;2005-06-18 07:46:34.000;3661;122;Thelma Murray;1;800;1;11;Horror
2295;2005-06-18 07:56:18.000;2286;122;Thelma Murray;2;494;2;11;Horror
2296;2005-06-18 08:10:42.000;3253;122;Thelma Murray;2;716;2;11;Horror
2297;2005-06-18 08:17:41.000;3696;122;Thelma Murray;2;809;2;15;Sports
2298;2005-06-18 08:18:29.000;3526;122;Thelma Murray;1;772;1;7;Drama
2299;2005-06-18 08:18:52.000;368;122;Thelma Murray;1;81;1;14;Sci-Fi
2300;2005-06-18 08:22:34.000;1042;122;Thelma Murray;1;233;1;16;Travel
2301;2005-06-18 08:24:03.000;2922;122;Thelma Murray;1;643;1;7;Drama
2302;2005-06-18 08:27:33.000;3572;123;Shannon Freeman;1;782;1;15;Sports
2303;2005-06-18 08:27:59.000;3515;123;Shannon Freeman;2;770;2;9;Foreign
2304;2005-06-18 08:30:15.000;138;123;Shannon Freeman;2;27;2;15;Sports
2305;2005-06-18 08:31:18.000;1922;123;Shannon Freeman;2;417;2;1;Action
2306;2005-06-18 08:33:23.000;955;123;Shannon Freeman;2;213;2;8;Family
2307;2005-06-18 08:34:59.000;829;123;Shannon Freeman;2;181;2;16;Travel
2308;2005-06-18 08:41:48.000;461;123;Shannon Freeman;2;101;2;6;Documentary
2309;2005-06-18 08:43:24.000;428;123;Shannon Freeman;2;95;2;13;New
2310;2005-06-18 08:45:59.000;772;123;Shannon Freeman;1;168;1;3;Children
2311;2005-06-18 08:51:29.000;2274;123;Shannon Freeman;2;491;2;3;Children
2312;2005-06-18 08:55:46.000;2450;123;Shannon Freeman;1;535;1;11;Horror
2313;2005-06-18 08:56:45.000;3462;123;Shannon Freeman;1;759;1;13;New
2314;2005-06-18 09:03:19.000;2224;123;Shannon Freeman;1;481;1;13;New
2315;2005-06-18 09:03:39.000;4080;123;Shannon Freeman;1;890;1;15;Sports
2316;2005-06-18 09:04:59.000;816;123;Shannon Freeman;2;177;2;14;Sci-Fi
2317;2005-06-18 09:12:18.000;4285;123;Shannon Freeman;2;933;2;13;New
2318;2005-06-18 09:13:54.000;2355;123;Shannon Freeman;1;512;1;4;Classics
2319;2005-06-18 09:24:22.000;1197;124;Sheila Wells;2;266;2;4;Classics
2320;2005-06-18 09:24:50.000;2479;124;Sheila Wells;2;543;2;16;Travel
2321;2005-06-18 09:42:42.000;497;124;Sheila Wells;1;111;1;1;Action
2322;2005-06-18 09:44:21.000;3186;124;Sheila Wells;2;698;2;6;Documentary
2323;2005-06-18 09:55:02.000;3888;124;Sheila Wells;2;849;2;2;Animation
2324;2005-06-18 10:00:33.000;4523;124;Sheila Wells;1;987;1;12;Music
2325;2005-06-18 10:08:07.000;3964;124;Sheila Wells;1;864;1;3;Children
2326;2005-06-18 10:14:22.000;1343;124;Sheila Wells;1;296;1;14;Sci-Fi
2327;2005-06-18 10:16:40.000;4347;124;Sheila Wells;1;948;1;13;New
2328;2005-06-18 10:17:21.000;4009;124;Sheila Wells;1;873;1;3;Children
2329;2005-06-18 10:22:52.000;3546;124;Sheila Wells;2;775;2;7;Drama
2330;2005-06-18 10:41:19.000;2110;124;Sheila Wells;1;457;1;6;Documentary
2331;2005-06-18 10:50:09.000;1242;124;Sheila Wells;2;274;2;6;Documentary
2332;2005-06-18 10:53:51.000;2598;125;Ethel Webb;2;571;2;6;Documentary
2333;2005-06-18 10:55:54.000;3041;125;Ethel Webb;2;667;2;15;Sports
2334;2005-06-18 10:56:24.000;3613;125;Ethel Webb;1;789;1;9;Foreign
2335;2005-06-18 10:59:36.000;2980;125;Ethel Webb;1;653;1;11;Horror
2336;2005-06-18 11:00:05.000;1258;125;Ethel Webb;1;279;1;15;Sports
2337;2005-06-18 11:15:27.000;1337;125;Ethel Webb;1;295;1;6;Documentary
2338;2005-06-18 11:24:54.000;4528;125;Ethel Webb;1;988;1;16;Travel
2339;2005-06-18 11:29:22.000;2233;125;Ethel Webb;1;483;1;10;Games
2340;2005-06-18 11:30:56.000;595;125;Ethel Webb;2;130;2;1;Action
2341;2005-06-18 11:35:30.000;1154;125;Ethel Webb;1;255;1;12;Music
2342;2005-06-18 11:42:40.000;3830;125;Ethel Webb;2;838;2;1;Action
2343;2005-06-18 11:46:26.000;1969;125;Ethel Webb;1;429;1;15;Sports
2344;2005-06-18 12:01:47.000;817;125;Ethel Webb;2;178;2;5;Comedy
2345;2005-06-18 12:03:23.000;3634;125;Ethel Webb;2;793;2;1;Action
2346;2005-06-18 12:08:16.000;1957;125;Ethel Webb;1;427;1;6;Documentary
2347;2005-06-18 12:12:29.000;380;125;Ethel Webb;1;84;1;16;Travel
2348;2005-06-18 12:15:43.000;2658;125;Ethel Webb;2;583;2;2;Animation
2349;2005-06-18 12:25:14.000;453;125;Ethel Webb;2;100;2;9;Foreign
2350;2005-06-18 12:25:29.000;91;125;Ethel Webb;1;18;1;2;Animation
2351;2005-06-18 12:27:57.000;4260;125;Ethel Webb;2;926;2;6;Documentary
2352;2005-06-18 12:40:15.000;3320;125;Ethel Webb;1;730;1;13;New
2353;2005-06-18 12:53:25.000;704;125;Ethel Webb;1;154;1;2;Animation
2354;2005-06-18 12:54:18.000;1029;125;Ethel Webb;1;231;1;8;Family
2355;2005-06-18 12:57:06.000;2580;126;Ellen Simpson;1;565;1;9;Foreign
2356;2005-06-18 12:59:23.000;1720;126;Ellen Simpson;1;375;1;1;Action
2357;2005-06-18 12:59:41.000;1575;126;Ellen Simpson;2;346;2;4;Classics
2358;2005-06-18 13:00:51.000;2268;126;Ellen Simpson;1;490;1;13;New
2359;2005-06-18 13:04:42.000;1026;126;Ellen Simpson;1;229;1;1;Action
2360;2005-06-18 13:11:13.000;2789;126;Ellen Simpson;1;611;1;4;Classics
2361;2005-06-18 13:19:05.000;537;126;Ellen Simpson;2;117;2;10;Games
2362;2005-06-18 13:31:15.000;596;126;Ellen Simpson;1;130;1;1;Action
2363;2005-06-18 13:33:59.000;1619;126;Ellen Simpson;2;353;2;9;Foreign
2364;2005-06-18 13:37:32.000;409;126;Ellen Simpson;1;90;1;13;New
2365;2005-06-18 13:45:34.000;1382;126;Ellen Simpson;2;303;2;1;Action
2366;2005-06-18 13:46:39.000;3651;126;Ellen Simpson;2;797;2;12;Music
2367;2005-06-18 14:00:31.000;2542;126;Ellen Simpson;2;557;2;8;Family
2368;2005-06-18 14:10:27.000;1746;126;Ellen Simpson;1;379;1;7;Drama
2369;2005-06-18 14:25:29.000;3025;126;Ellen Simpson;2;664;2;1;Action
2370;2005-06-18 14:29:54.000;639;126;Ellen Simpson;2;139;2;8;Family
2371;2005-06-18 14:35:29.000;2331;126;Ellen Simpson;1;506;1;11;Horror
2372;2005-06-18 14:37:37.000;2993;127;Elaine Stevens;2;656;2;16;Travel
2373;2005-06-18 14:37:57.000;3133;127;Elaine Stevens;2;688;2;3;Children
2374;2005-06-18 14:44:06.000;2882;127;Elaine Stevens;1;632;1;13;New
2375;2005-06-18 14:47:29.000;3784;127;Elaine Stevens;1;828;1;4;Classics
2376;2005-06-18 14:55:30.000;1946;127;Elaine Stevens;1;424;1;3;Children
2377;2005-06-18 14:56:23.000;4198;127;Elaine Stevens;2;913;2;13;New
2378;2005-06-18 14:57:49.000;4032;127;Elaine Stevens;2;878;2;16;Travel
2379;2005-06-18 14:59:39.000;1525;127;Elaine Stevens;1;333;1;12;Music
2380;2005-06-18 15:00:04.000;351;127;Elaine Stevens;1;78;1;2;Animation
2381;2005-06-18 15:00:30.000;745;127;Elaine Stevens;1;163;1;13;New
2382;2005-06-18 15:03:52.000;2484;127;Elaine Stevens;2;545;2;9;Foreign
2383;2005-06-18 15:17:59.000;4094;127;Elaine Stevens;1;892;1;2;Animation
2384;2005-06-18 15:18:49.000;1186;127;Elaine Stevens;2;264;2;10;Games
2385;2005-06-18 15:22:40.000;3246;127;Elaine Stevens;1;715;1;8;Family
2386;2005-06-18 15:22:51.000;3562;127;Elaine Stevens;2;778;2;8;Family
2387;2005-06-18 15:24:19.000;387;128;Marjorie Tucker;1;86;1;12;Music
2388;2005-06-18 15:26:30.000;2654;128;Marjorie Tucker;1;582;1;2;Animation
2389;2005-06-18 15:27:47.000;1172;128;Marjorie Tucker;1;260;1;15;Sports
2390;2005-06-18 15:29:26.000;2347;128;Marjorie Tucker;2;511;2;1;Action
2391;2005-06-18 15:33:30.000;3652;128;Marjorie Tucker;1;797;1;12;Music
2392;2005-06-18 15:34:18.000;3990;128;Marjorie Tucker;2;869;2;1;Action
2393;2005-06-18 15:37:55.000;1523;128;Marjorie Tucker;1;333;1;12;Music
2394;2005-06-18 15:42:30.000;1466;128;Marjorie Tucker;2;321;2;13;New
2395;2005-06-18 15:45:15.000;3542;128;Marjorie Tucker;1;774;1;5;Comedy
2396;2005-06-18 15:49:48.000;2086;128;Marjorie Tucker;2;452;2;9;Foreign
2397;2005-06-18 15:51:25.000;2392;128;Marjorie Tucker;1;522;1;5;Comedy
2398;2005-06-18 15:56:53.000;2736;128;Marjorie Tucker;1;600;1;11;Horror
2399;2005-06-18 16:06:14.000;3941;128;Marjorie Tucker;2;859;2;2;Animation
2400;2005-06-18 16:10:46.000;2903;128;Marjorie Tucker;1;638;1;5;Comedy
2401;2005-06-18 16:22:03.000;3591;128;Marjorie Tucker;1;785;1;16;Travel
2402;2005-06-18 16:24:45.000;1660;128;Marjorie Tucker;1;362;1;10;Games
2403;2005-06-18 16:33:22.000;1082;128;Marjorie Tucker;2;241;2;2;Animation
2404;2005-06-18 16:33:48.000;252;128;Marjorie Tucker;2;56;2;1;Action
2405;2005-06-18 16:36:38.000;1634;128;Marjorie Tucker;2;356;2;3;Children
2406;2005-06-18 16:39:37.000;606;128;Marjorie Tucker;1;132;1;14;Sci-Fi
2407;2005-06-18 16:50:41.000;1655;128;Marjorie Tucker;1;361;1;15;Sports
2408;2005-06-18 16:50:44.000;2287;129;Carrie Porter;1;496;1;16;Travel
2409;2005-06-18 16:53:33.000;3261;129;Carrie Porter;1;717;1;1;Action
2410;2005-06-18 16:55:08.000;3018;129;Carrie Porter;1;663;1;4;Classics
2411;2005-06-18 16:55:54.000;3694;129;Carrie Porter;1;808;1;4;Classics
2412;2005-06-18 16:58:58.000;4397;129;Carrie Porter;1;961;1;9;Foreign
