rental_id,inventory_id,customer_id,staff_id,film_id,store_id,category_id,name,rental_duration,rental_rate,replacement_cost,name_customer,data_aluguel,retorno_aluguel
4713,1399,207,1,306,1,10,Games,3,0.99,12.99,Gertrude Castillo,2005-07-08,2005-07-16
44,3098,207,2,681,1,15,Sports,4,0.99,20.99,Gertrude Castillo,2005-05-25,2005-05-29
896,2817,207,2,619,1,15,Sports,3,0.99,20.99,Gertrude Castillo,2005-05-30,2005-06-05
7306,2269,207,2,490,1,13,New,4,2.99,13.99,Gertrude Castillo,2005-07-27,2005-08-03
5007,3079,207,1,677,1,13,New,6,0.99,25.99,Gertrude Castillo,2005-07-09,2005-07-12
5259,1310,207,2,289,1,13,New,5,4.99,25.99,Gertrude Castillo,2005-07-09,2005-07-11
6465,2047,207,2,445,1,4,Classics,5,2.99,11.99,Gertrude Castillo,2005-07-12,2005-07-20
10234,1641,207,2,358,1,4,Classics,5,0.99,29.99,Gertrude Castillo,2005-08-01,2005-08-09
7759,3381,405,1,741,2,12,Music,7,0.99,28.99,Leonard Schofield,2005-07-28,2005-08-03
3253,1906,405,2,415,1,11,Horror,3,2.99,23.99,Leonard Schofield,2005-06-21,2005-06-27
6110,541,405,2,118,1,2,Animation,7,0.99,26.99,Leonard Schofield,2005-07-11,2005-07-20
10472,506,405,1,112,2,9,Foreign,4,4.99,22.99,Leonard Schofield,2005-08-01,2005-08-04
5231,1275,405,1,282,2,7,Drama,5,0.99,20.99,Leonard Schofield,2005-07-09,2005-07-10
5040,2479,405,2,543,1,16,Travel,5,4.99,20.99,Leonard Schofield,2005-07-09,2005-07-17
8955,4532,405,2,989,1,16,Travel,4,4.99,22.99,Leonard Schofield,2005-07-30,2005-08-04
3240,2938,405,2,645,2,16,Travel,7,2.99,18.99,Leonard Schofield,2005-06-21,2005-06-30
1953,3549,405,2,776,1,6,Documentary,6,4.99,11.99,Leonard Schofield,2005-06-17,2005-06-24
1888,2872,405,1,629,2,6,Documentary,7,0.99,9.99,Leonard Schofield,2005-06-17,2005-06-22
121,1053,405,1,234,2,14,Sci-Fi,6,2.99,27.99,Leonard Schofield,2005-05-25,2005-05-29
5512,4470,405,1,976,2,10,Games,6,0.99,12.99,Leonard Schofield,2005-07-10,2005-07-17
1315,3844,405,1,842,1,10,Games,4,2.99,13.99,Leonard Schofield,2005-06-15,2005-06-21
770,2491,405,2,546,2,10,Games,7,2.99,27.99,Leonard Schofield,2005-05-29,2005-06-07
7455,3815,405,1,835,2,10,Games,6,2.99,13.99,Leonard Schofield,2005-07-27,2005-07-31
9569,813,405,2,176,2,15,Sports,6,0.99,21.99,Leonard Schofield,2005-07-31,2005-08-02
2654,3697,405,2,809,2,15,Sports,5,0.99,14.99,Leonard Schofield,2005-06-19,2005-06-27
4401,2725,405,2,598,1,15,Sports,6,0.99,22.99,Leonard Schofield,2005-07-07,2005-07-12
10823,3322,405,1,730,2,13,New,3,0.99,28.99,Leonard Schofield,2005-08-01,2005-08-08
8482,2686,405,2,590,1,13,New,3,2.99,17.99,Leonard Schofield,2005-07-29,2005-07-31
4223,2407,405,2,525,2,4,Classics,4,0.99,29.99,Leonard Schofield,2005-07-07,2005-07-10
8430,3377,219,2,741,1,12,Music,7,0.99,28.99,Willie Howell,2005-07-29,2005-08-03
4678,241,219,1,54,2,12,Music,5,0.99,15.99,Willie Howell,2005-07-08,2005-07-13
4910,3675,219,2,804,1,11,Horror,7,4.99,13.99,Willie Howell,2005-07-08,2005-07-18
5739,163,219,1,35,1,11,Horror,4,2.99,24.99,Willie Howell,2005-07-10,2005-07-19
5475,726,219,1,159,1,5,Comedy,5,4.99,12.99,Willie Howell,2005-07-09,2005-07-12
2580,2527,219,1,555,1,5,Comedy,4,0.99,25.99,Willie Howell,2005-06-19,2005-06-23
7726,2578,219,1,564,2,2,Animation,4,2.99,11.99,Willie Howell,2005-07-28,2005-08-04
9712,2487,219,2,545,1,9,Foreign,4,0.99,14.99,Willie Howell,2005-07-31,2005-08-08
6172,3514,219,1,769,2,9,Foreign,5,4.99,21.99,Willie Howell,2005-07-11,2005-07-14
5123,4278,219,1,931,2,16,Travel,7,0.99,9.99,Willie Howell,2005-07-09,2005-07-14
5416,568,219,2,123,1,16,Travel,6,4.99,22.99,Willie Howell,2005-07-09,2005-07-14
6209,3091,219,2,679,2,8,Family,6,2.99,17.99,Willie Howell,2005-07-11,2005-07-17
2417,1956,219,1,427,1,6,Documentary,5,0.99,19.99,Willie Howell,2005-06-18,2005-06-26
6501,2851,219,2,625,1,14,Sci-Fi,3,0.99,18.99,Willie Howell,2005-07-12,2005-07-16
8536,4510,219,2,985,1,14,Sci-Fi,4,4.99,19.99,Willie Howell,2005-07-29,2005-07-31
8652,2729,219,2,599,1,15,Sports,3,0.99,20.99,Willie Howell,2005-07-29,2005-08-07
7335,1219,219,2,270,2,13,New,7,0.99,29.99,Willie Howell,2005-07-27,2005-08-05
414,1019,219,2,228,2,4,Classics,4,0.99,16.99,Willie Howell,2005-05-27,2005-05-31
24,3273,350,1,721,1,12,Music,7,4.99,23.99,Juan Fraley,2005-05-25,2005-05-27
4767,3744,350,1,819,1,12,Music,3,0.99,29.99,Juan Fraley,2005-07-08,2005-07-13
3893,1281,350,1,284,1,12,Music,5,4.99,23.99,Juan Fraley,2005-07-06,2005-07-12
3079,2135,350,1,462,1,12,Music,5,2.99,17.99,Juan Fraley,2005-06-20,2005-06-21
3206,2196,350,1,475,2,11,Horror,6,0.99,29.99,Juan Fraley,2005-06-21,2005-06-22
2011,734,350,2,160,2,2,Animation,4,0.99,12.99,Juan Fraley,2005-06-17,2005-06-24
2619,1848,350,2,402,2,2,Animation,3,0.99,15.99,Juan Fraley,2005-06-19,2005-06-21
802,785,350,2,172,1,7,Drama,7,4.99,12.99,Juan Fraley,2005-05-29,2005-05-31
5786,2290,350,2,496,2,16,Travel,3,0.99,10.99,Juan Fraley,2005-07-10,2005-07-14
6408,2008,350,2,437,2,8,Family,7,2.99,13.99,Juan Fraley,2005-07-11,2005-07-19
5240,1378,350,2,303,1,1,Action,6,0.99,27.99,Juan Fraley,2005-07-09,2005-07-10
7416,653,350,1,141,2,10,Games,6,4.99,11.99,Juan Fraley,2005-07-27,2005-07-29
5303,3572,350,2,782,1,15,Sports,6,2.99,26.99,Juan Fraley,2005-07-09,2005-07-15
3529,4316,350,1,940,1,15,Sports,6,0.99,19.99,Juan Fraley,2005-07-06,2005-07-07
1323,3273,187,1,721,1,12,Music,7,4.99,23.99,Brittany Riley,2005-06-15,2005-06-24
3709,4033,187,2,879,1,12,Music,3,4.99,20.99,Brittany Riley,2005-07-06,2005-07-15
4429,2949,187,2,647,2,12,Music,4,0.99,18.99,Brittany Riley,2005-07-07,2005-07-15
7967,2040,187,1,444,1,5,Comedy,3,4.99,22.99,Brittany Riley,2005-07-28,2005-08-03
9241,4145,187,2,901,1,2,Animation,3,0.99,29.99,Brittany Riley,2005-07-30,2005-08-04
2127,3757,187,2,822,2,8,Family,6,0.99,12.99,Brittany Riley,2005-06-17,2005-06-18
1592,3798,187,2,832,1,8,Family,5,0.99,16.99,Brittany Riley,2005-06-16,2005-06-20
6057,1340,187,2,295,2,6,Documentary,3,0.99,14.99,Brittany Riley,2005-07-11,2005-07-17
7289,2157,187,2,466,1,6,Documentary,6,4.99,20.99,Brittany Riley,2005-07-27,2005-08-02
2533,4564,187,1,996,1,6,Documentary,6,0.99,9.99,Brittany Riley,2005-06-19,2005-06-22
5738,200,187,1,44,2,14,Sci-Fi,5,4.99,21.99,Brittany Riley,2005-07-10,2005-07-19
5833,3829,187,1,838,2,1,Action,5,4.99,25.99,Brittany Riley,2005-07-10,2005-07-17
3402,596,187,1,130,2,1,Action,7,0.99,24.99,Brittany Riley,2005-06-21,2005-06-30
1462,653,187,2,141,2,10,Games,6,4.99,11.99,Brittany Riley,2005-06-15,2005-06-18
2742,4154,187,1,902,1,15,Sports,6,4.99,22.99,Brittany Riley,2005-06-19,2005-06-26
7844,4220,187,2,917,2,15,Sports,3,2.99,24.99,Brittany Riley,2005-07-28,2005-08-05
252,1203,187,1,267,1,13,New,4,4.99,14.99,Brittany Riley,2005-05-26,2005-06-02
6428,4365,187,2,951,2,4,Classics,6,0.99,28.99,Brittany Riley,2005-07-12,2005-07-20
5366,886,187,1,196,1,4,Classics,7,0.99,29.99,Brittany Riley,2005-07-09,2005-07-13
5968,3273,554,1,721,1,12,Music,7,4.99,23.99,Dwayne Olvera,2005-07-11,2005-07-19
2279,1953,554,1,426,2,12,Music,7,4.99,15.99,Dwayne Olvera,2005-06-18,2005-06-27
10612,287,554,1,65,2,11,Horror,3,4.99,20.99,Dwayne Olvera,2005-08-01,2005-08-06
3278,2832,554,1,621,2,8,Family,5,2.99,23.99,Dwayne Olvera,2005-06-21,2005-06-22
5527,4462,554,2,975,1,8,Family,6,2.99,22.99,Dwayne Olvera,2005-07-10,2005-07-15
6144,1077,554,2,240,2,14,Sci-Fi,7,2.99,10.99,Dwayne Olvera,2005-07-11,2005-07-15
817,186,554,1,42,2,15,Sports,5,2.99,10.99,Dwayne Olvera,2005-05-29,2005-05-31
607,2561,554,2,561,1,13,New,6,2.99,26.99,Dwayne Olvera,2005-05-28,2005-05-30
3312,1008,554,2,226,2,13,New,4,4.99,20.99,Dwayne Olvera,2005-06-21,2005-06-27
1959,1464,554,2,320,2,13,New,4,4.99,28.99,Dwayne Olvera,2005-06-17,2005-06-20
4902,2238,554,2,484,1,4,Classics,3,2.99,13.99,Dwayne Olvera,2005-07-08,2005-07-13
10829,168,554,2,37,1,4,Classics,3,2.99,28.99,Dwayne Olvera,2005-08-01,2005-08-09
8507,3273,524,2,721,1,12,Music,7,4.99,23.99,Jared Ely,2005-07-29,2005-08-07
118,872,524,1,191,2,3,Children,6,0.99,27.99,Jared Ely,2005-05-25,2005-05-31
3454,3009,524,1,660,2,5,Comedy,7,2.99,11.99,Jared Ely,2005-06-21,2005-06-25
4366,2961,524,1,649,2,2,Animation,4,2.99,14.99,Jared Ely,2005-07-07,2005-07-14
6161,3681,524,2,805,2,2,Animation,5,4.99,12.99,Jared Ely,2005-07-11,2005-07-15
1306,2132,524,2,461,2,2,Animation,3,0.99,14.99,Jared Ely,2005-06-15,2005-06-19
1651,4444,524,2,971,1,9,Foreign,4,4.99,11.99,Jared Ely,2005-06-16,2005-06-17
7040,470,524,2,103,2,16,Travel,7,4.99,27.99,Jared Ely,2005-07-27,2005-07-29
6745,1331,524,2,294,1,16,Travel,5,4.99,26.99,Jared Ely,2005-07-12,2005-07-13
982,3560,524,1,778,1,8,Family,3,4.99,24.99,Jared Ely,2005-05-30,2005-06-02
6240,640,524,1,139,1,8,Family,7,4.99,21.99,Jared Ely,2005-07-11,2005-07-20
7014,714,524,2,156,2,6,Documentary,3,4.99,15.99,Jared Ely,2005-07-27,2005-08-03
5037,435,524,2,96,1,13,New,4,2.99,21.99,Jared Ely,2005-07-09,2005-07-15
6224,3274,475,1,721,1,12,Music,7,4.99,23.99,Pedro Chestnut,2005-07-11,2005-07-16
4013,2344,475,2,510,1,2,Animation,6,4.99,29.99,Pedro Chestnut,2005-07-07,2005-07-15
3980,1845,475,1,402,1,2,Animation,3,0.99,15.99,Pedro Chestnut,2005-07-06,2005-07-14
5407,3641,475,2,795,1,8,Family,7,0.99,23.99,Pedro Chestnut,2005-07-09,2005-07-14
5469,2201,475,1,476,2,8,Family,5,2.99,9.99,Pedro Chestnut,2005-07-09,2005-07-13
5379,2110,475,1,457,2,6,Documentary,5,0.99,21.99,Pedro Chestnut,2005-07-09,2005-07-10
10633,3125,475,2,687,1,6,Documentary,6,0.99,15.99,Pedro Chestnut,2005-08-01,2005-08-10
7775,3795,475,2,831,1,14,Sci-Fi,5,0.99,20.99,Pedro Chestnut,2005-07-28,2005-08-03
9647,3415,475,1,748,2,1,Action,4,0.99,16.99,Pedro Chestnut,2005-07-31,2005-08-06
9737,1720,475,2,375,1,1,Action,4,2.99,17.99,Pedro Chestnut,2005-07-31,2005-08-03
5415,4413,475,1,964,2,1,Action,4,4.99,17.99,Pedro Chestnut,2005-07-09,2005-07-18
9183,4320,475,2,941,1,10,Games,4,4.99,10.99,Pedro Chestnut,2005-07-30,2005-08-06
7641,1868,475,1,408,1,10,Games,4,4.99,28.99,Pedro Chestnut,2005-07-28,2005-08-04
702,2556,475,2,560,1,10,Games,6,0.99,21.99,Pedro Chestnut,2005-05-29,2005-05-30
10357,3102,475,2,681,2,15,Sports,4,0.99,20.99,Pedro Chestnut,2005-08-01,2005-08-04
10162,1327,475,2,293,2,15,Sports,6,2.99,17.99,Pedro Chestnut,2005-07-31,2005-08-07
417,2253,475,2,487,2,4,Classics,6,4.99,29.99,Pedro Chestnut,2005-05-27,2005-05-29
8207,1195,475,1,266,1,4,Classics,4,0.99,27.99,Pedro Chestnut,2005-07-28,2005-08-06
4617,3784,475,2,828,2,4,Classics,7,2.99,12.99,Pedro Chestnut,2005-07-08,2005-07-17
7387,3274,233,1,721,1,12,Music,7,4.99,23.99,Lillie Kim,2005-07-27,2005-08-03
2443,1622,233,1,354,1,3,Children,6,4.99,18.99,Lillie Kim,2005-06-18,2005-06-24
4015,3032,233,2,665,2,11,Horror,4,2.99,22.99,Lillie Kim,2005-07-07,2005-07-14
2424,1884,233,1,410,2,5,Comedy,7,2.99,19.99,Lillie Kim,2005-06-18,2005-06-23
5846,938,233,2,208,1,2,Animation,7,2.99,16.99,Lillie Kim,2005-07-10,2005-07-12
2244,3629,233,1,792,2,9,Foreign,7,2.99,15.99,Lillie Kim,2005-06-18,2005-06-20
8596,59,233,2,11,2,9,Foreign,6,0.99,16.99,Lillie Kim,2005-07-29,2005-08-04
6319,3739,233,1,818,1,7,Drama,4,4.99,17.99,Lillie Kim,2005-07-11,2005-07-12
4885,442,233,2,98,1,7,Drama,4,4.99,12.99,Lillie Kim,2005-07-08,2005-07-12
8530,4528,233,1,988,2,16,Travel,7,2.99,26.99,Lillie Kim,2005-07-29,2005-07-31
9574,2782,233,2,610,2,8,Family,7,0.99,17.99,Lillie Kim,2005-07-31,2005-08-05
7056,805,233,1,175,2,8,Family,3,2.99,27.99,Lillie Kim,2005-07-27,2005-08-05
8385,4108,233,1,893,2,14,Sci-Fi,4,4.99,11.99,Lillie Kim,2005-07-29,2005-08-03
1992,636,233,2,138,2,14,Sci-Fi,5,2.99,29.99,Lillie Kim,2005-06-17,2005-06-19
3832,4499,233,1,982,2,1,Action,4,0.99,23.99,Lillie Kim,2005-07-06,2005-07-12
10582,2536,233,2,556,2,10,Games,6,4.99,26.99,Lillie Kim,2005-08-01,2005-08-05
6794,813,233,2,176,2,15,Sports,6,0.99,21.99,Lillie Kim,2005-07-12,2005-07-20
5267,2242,233,1,484,2,4,Classics,3,2.99,13.99,Lillie Kim,2005-07-09,2005-07-15
30,3744,430,1,819,1,12,Music,3,0.99,29.99,Ray Houle,2005-05-25,2005-05-30
8560,3499,430,2,767,1,12,Music,6,4.99,13.99,Ray Houle,2005-07-29,2005-08-01
1274,2765,430,1,608,1,3,Children,6,2.99,11.99,Ray Houle,2005-06-15,2005-06-20
9450,1371,430,2,301,2,11,Horror,4,0.99,24.99,Ray Houle,2005-07-30,2005-08-05
364,833,430,2,182,1,5,Comedy,7,4.99,9.99,Ray Houle,2005-05-27,2005-05-31
5217,4150,430,1,901,2,2,Animation,3,0.99,29.99,Ray Houle,2005-07-09,2005-07-17
1538,708,430,1,154,2,2,Animation,6,2.99,12.99,Ray Houle,2005-06-16,2005-06-18
5002,2388,430,1,521,1,7,Drama,7,4.99,28.99,Ray Houle,2005-07-09,2005-07-15
3153,659,430,1,143,1,7,Drama,6,0.99,17.99,Ray Houle,2005-06-20,2005-06-23
1759,1402,430,2,307,1,16,Travel,6,4.99,9.99,Ray Houle,2005-06-16,2005-06-24
2892,2993,430,2,656,2,16,Travel,3,0.99,9.99,Ray Houle,2005-06-20,2005-06-21
6043,3303,430,1,727,2,8,Family,6,0.99,12.99,Ray Houle,2005-07-11,2005-07-12
1207,2277,430,2,492,1,13,New,6,0.99,11.99,Ray Houle,2005-06-15,2005-06-19
5958,3468,430,2,760,2,13,New,5,2.99,21.99,Ray Houle,2005-07-10,2005-07-19
5879,3851,430,1,843,1,4,Classics,4,4.99,15.99,Ray Houle,2005-07-10,2005-07-16
2674,3744,585,1,819,1,12,Music,3,0.99,29.99,Perry Swafford,2005-06-19,2005-06-20
1344,1625,585,2,355,2,2,Animation,7,0.99,18.99,Perry Swafford,2005-06-15,2005-06-22
4684,503,585,1,112,1,9,Foreign,4,4.99,22.99,Perry Swafford,2005-07-08,2005-07-17
8353,26,585,1,6,1,9,Foreign,3,2.99,17.99,Perry Swafford,2005-07-29,2005-07-30
2930,3615,585,2,789,2,9,Foreign,7,2.99,15.99,Perry Swafford,2005-06-20,2005-06-28
7131,2832,585,1,621,2,8,Family,5,2.99,23.99,Perry Swafford,2005-07-27,2005-07-31
9590,2293,585,1,498,1,8,Family,7,2.99,11.99,Perry Swafford,2005-07-31,2005-08-08
5284,1036,585,2,231,2,8,Family,7,2.99,27.99,Perry Swafford,2005-07-09,2005-07-16
10573,4252,585,2,924,2,14,Sci-Fi,7,0.99,15.99,Perry Swafford,2005-08-01,2005-08-04
1346,4540,585,1,991,2,1,Action,4,2.99,26.99,Perry Swafford,2005-06-15,2005-06-24
5950,4319,585,1,941,1,10,Games,4,4.99,10.99,Perry Swafford,2005-07-10,2005-07-13
4579,4290,585,1,934,2,10,Games,7,4.99,20.99,Perry Swafford,2005-07-08,2005-07-13
4156,1259,585,2,279,1,15,Sports,7,4.99,11.99,Perry Swafford,2005-07-07,2005-07-12
9407,2594,585,2,570,1,15,Sports,5,4.99,20.99,Perry Swafford,2005-07-30,2005-08-08
7384,3573,585,1,782,1,15,Sports,6,2.99,26.99,Perry Swafford,2005-07-27,2005-08-04
6733,1476,585,2,323,2,15,Sports,7,4.99,22.99,Perry Swafford,2005-07-12,2005-07-21
9860,3266,585,2,720,1,13,New,3,2.99,20.99,Perry Swafford,2005-07-31,2005-08-07
7409,2352,585,1,512,1,4,Classics,5,4.99,25.99,Perry Swafford,2005-07-27,2005-07-30
9913,3744,229,1,819,1,12,Music,3,0.99,29.99,Tamara Nguyen,2005-07-31,2005-08-06
7629,2453,229,1,535,1,11,Horror,6,0.99,21.99,Tamara Nguyen,2005-07-28,2005-07-30
2200,1085,229,2,242,1,5,Comedy,4,0.99,13.99,Tamara Nguyen,2005-06-18,2005-06-26
3208,3169,229,2,696,2,2,Animation,6,0.99,20.99,Tamara Nguyen,2005-06-21,2005-06-24
4515,1998,229,2,435,1,9,Foreign,6,4.99,28.99,Tamara Nguyen,2005-07-08,2005-07-10
3280,661,229,1,143,1,7,Drama,6,0.99,17.99,Tamara Nguyen,2005-06-21,2005-06-24
6155,785,229,1,172,1,7,Drama,7,4.99,12.99,Tamara Nguyen,2005-07-11,2005-07-18
7640,3014,229,1,662,1,7,Drama,3,4.99,9.99,Tamara Nguyen,2005-07-28,2005-08-03
4458,1307,229,2,288,2,16,Travel,7,2.99,20.99,Tamara Nguyen,2005-07-07,2005-07-09
3277,1330,229,1,294,1,16,Travel,5,4.99,26.99,Tamara Nguyen,2005-06-21,2005-06-29
5623,4464,229,2,975,2,8,Family,6,2.99,22.99,Tamara Nguyen,2005-07-10,2005-07-14
7308,1452,229,1,319,1,14,Sci-Fi,4,2.99,22.99,Tamara Nguyen,2005-07-27,2005-08-03
6578,2304,229,1,501,1,1,Action,3,4.99,9.99,Tamara Nguyen,2005-07-12,2005-07-15
4694,3637,229,2,794,1,1,Action,5,0.99,28.99,Tamara Nguyen,2005-07-08,2005-07-12
6880,1473,229,1,322,1,15,Sports,5,2.99,29.99,Tamara Nguyen,2005-07-12,2005-07-17
3933,1202,229,1,267,1,13,New,4,4.99,14.99,Tamara Nguyen,2005-07-06,2005-07-08
7305,2464,229,2,538,2,13,New,7,0.99,19.99,Tamara Nguyen,2005-07-27,2005-07-30
3022,3745,466,2,819,1,12,Music,3,0.99,29.99,Leo Ebert,2005-06-20,2005-06-26
2446,1283,466,2,284,1,12,Music,5,4.99,23.99,Leo Ebert,2005-06-18,2005-06-27
9257,2615,466,1,573,1,3,Children,6,2.99,22.99,Leo Ebert,2005-07-30,2005-08-04
8276,2451,466,1,535,1,11,Horror,6,0.99,21.99,Leo Ebert,2005-07-29,2005-08-03
6073,4243,466,1,922,2,11,Horror,7,4.99,22.99,Leo Ebert,2005-07-11,2005-07-20
3343,2038,466,1,443,2,5,Comedy,6,2.99,11.99,Leo Ebert,2005-06-21,2005-06-25
1808,2424,466,1,529,1,5,Comedy,3,2.99,12.99,Leo Ebert,2005-06-16,2005-06-24
3237,4399,466,2,961,2,9,Foreign,7,4.99,22.99,Leo Ebert,2005-06-21,2005-06-27
1104,1619,466,1,353,2,9,Foreign,6,2.99,22.99,Leo Ebert,2005-05-31,2005-06-05
5691,3526,466,1,772,1,7,Drama,4,2.99,24.99,Leo Ebert,2005-07-10,2005-07-16
9202,4525,466,2,988,1,16,Travel,7,2.99,26.99,Leo Ebert,2005-07-30,2005-08-07
10469,3054,466,2,670,2,6,Documentary,4,4.99,17.99,Leo Ebert,2005-08-01,2005-08-05
5048,1271,466,1,281,2,10,Games,6,0.99,9.99,Leo Ebert,2005-07-09,2005-07-15
7080,710,466,2,155,1,13,New,6,0.99,26.99,Leo Ebert,2005-07-27,2005-08-04
5017,3745,241,1,819,1,12,Music,3,0.99,29.99,Heidi Larson,2005-07-09,2005-07-14
2455,870,241,1,191,2,3,Children,6,0.99,27.99,Heidi Larson,2005-06-18,2005-06-21
10652,1633,241,2,356,2,3,Children,5,2.99,10.99,Heidi Larson,2005-08-01,2005-08-03
4731,4124,241,2,896,2,3,Children,3,0.99,10.99,Heidi Larson,2005-07-08,2005-07-09
2683,2860,241,2,626,2,3,Children,5,2.99,12.99,Heidi Larson,2005-06-19,2005-06-21
7860,2400,241,1,524,2,5,Comedy,6,0.99,13.99,Heidi Larson,2005-07-28,2005-08-05
5525,3141,241,1,690,1,2,Animation,7,2.99,25.99,Heidi Larson,2005-07-10,2005-07-18
3822,1314,241,1,290,1,9,Foreign,4,0.99,29.99,Heidi Larson,2005-07-06,2005-07-07
6090,71,241,2,15,1,9,Foreign,5,2.99,10.99,Heidi Larson,2005-07-11,2005-07-20
7434,2927,241,1,643,2,7,Drama,3,2.99,22.99,Heidi Larson,2005-07-27,2005-07-29
9944,2540,241,1,557,1,8,Family,5,2.99,27.99,Heidi Larson,2005-07-31,2005-08-08
9528,193,241,1,43,2,8,Family,6,2.99,15.99,Heidi Larson,2005-07-31,2005-08-07
5211,2216,241,1,479,2,8,Family,7,0.99,12.99,Heidi Larson,2005-07-09,2005-07-16
3258,4417,241,2,966,1,6,Documentary,3,0.99,14.99,Heidi Larson,2005-06-21,2005-06-22
9500,2808,241,2,616,2,6,Documentary,4,2.99,19.99,Heidi Larson,2005-07-30,2005-08-07
6245,512,241,1,114,1,14,Sci-Fi,3,0.99,26.99,Heidi Larson,2005-07-11,2005-07-16
2428,3892,241,2,850,2,1,Action,7,0.99,27.99,Heidi Larson,2005-06-18,2005-06-19
2478,2798,241,1,614,2,10,Games,5,4.99,11.99,Heidi Larson,2005-06-18,2005-06-24
1059,3041,241,2,667,1,15,Sports,3,2.99,20.99,Heidi Larson,2005-05-31,2005-06-04
5981,2151,241,1,465,1,13,New,4,4.99,17.99,Heidi Larson,2005-07-11,2005-07-13
7320,4348,241,2,948,1,13,New,6,0.99,22.99,Heidi Larson,2005-07-27,2005-07-31
5438,487,241,2,109,1,13,New,3,0.99,17.99,Heidi Larson,2005-07-09,2005-07-16
627,425,241,2,93,2,13,New,4,4.99,27.99,Heidi Larson,2005-05-28,2005-06-04
10447,1198,241,1,266,2,4,Classics,4,0.99,27.99,Heidi Larson,2005-08-01,2005-08-08
9573,3745,59,2,819,1,12,Music,3,0.99,29.99,Cheryl Murphy,2005-07-31,2005-08-09
1728,1366,59,1,301,1,11,Horror,4,0.99,24.99,Cheryl Murphy,2005-06-16,2005-06-23
2921,1785,59,1,388,1,5,Comedy,5,0.99,16.99,Cheryl Murphy,2005-06-20,2005-06-28
4891,1787,59,1,388,2,5,Comedy,5,0.99,16.99,Cheryl Murphy,2005-07-08,2005-07-16
5207,3496,59,1,766,1,7,Drama,5,0.99,25.99,Cheryl Murphy,2005-07-09,2005-07-17
8643,381,59,1,84,1,16,Travel,7,4.99,13.99,Cheryl Murphy,2005-07-29,2005-08-04
4631,470,59,2,103,2,16,Travel,7,4.99,27.99,Cheryl Murphy,2005-07-08,2005-07-11
212,764,59,2,167,1,16,Travel,6,4.99,10.99,Cheryl Murphy,2005-05-26,2005-05-30
5830,2358,59,1,513,2,16,Travel,6,2.99,21.99,Cheryl Murphy,2005-07-10,2005-07-18
4384,1178,59,1,262,2,8,Family,5,0.99,17.99,Cheryl Murphy,2005-07-07,2005-07-16
4148,260,59,1,58,2,6,Documentary,6,2.99,16.99,Cheryl Murphy,2005-07-07,2005-07-09
9469,967,59,2,215,2,10,Games,4,4.99,27.99,Cheryl Murphy,2005-07-30,2005-08-07
5195,3399,59,1,745,2,15,Sports,5,4.99,23.99,Cheryl Murphy,2005-07-09,2005-07-18
1154,2732,59,1,599,2,15,Sports,3,0.99,20.99,Cheryl Murphy,2005-05-31,2005-06-08
7991,1133,59,2,251,2,13,New,6,4.99,19.99,Cheryl Murphy,2005-07-28,2005-07-29
951,1395,59,2,305,2,13,New,6,2.99,24.99,Cheryl Murphy,2005-05-30,2005-05-31
1269,108,59,2,22,1,13,New,6,2.99,10.99,Cheryl Murphy,2005-06-15,2005-06-16
8781,3746,235,2,819,1,12,Music,3,0.99,29.99,Jackie Lynch,2005-07-29,2005-07-30
8120,3993,235,2,870,1,11,Horror,4,0.99,12.99,Jackie Lynch,2005-07-28,2005-07-31
3752,4561,235,1,995,2,11,Horror,5,4.99,11.99,Jackie Lynch,2005-07-06,2005-07-13
1493,4581,235,2,1000,2,5,Comedy,3,4.99,18.99,Jackie Lynch,2005-06-15,2005-06-17
8446,1593,235,2,349,2,2,Animation,4,2.99,27.99,Jackie Lynch,2005-07-29,2005-08-06
6047,4147,235,2,901,1,2,Animation,3,0.99,29.99,Jackie Lynch,2005-07-11,2005-07-16
3581,4520,235,2,986,2,2,Animation,6,2.99,24.99,Jackie Lynch,2005-07-06,2005-07-07
3968,558,235,1,121,2,2,Animation,4,2.99,15.99,Jackie Lynch,2005-07-06,2005-07-12
6466,3369,235,1,739,1,7,Drama,4,4.99,17.99,Jackie Lynch,2005-07-12,2005-07-14
1148,3307,235,2,728,1,7,Drama,3,0.99,26.99,Jackie Lynch,2005-05-31,2005-06-02
1811,3700,235,2,810,1,8,Family,5,0.99,21.99,Jackie Lynch,2005-06-16,2005-06-21
9519,3767,235,2,824,2,8,Family,4,4.99,19.99,Jackie Lynch,2005-07-31,2005-08-06
9587,2966,235,2,650,2,6,Documentary,3,0.99,27.99,Jackie Lynch,2005-07-31,2005-08-06
5790,1696,235,2,369,2,14,Sci-Fi,4,4.99,22.99,Jackie Lynch,2005-07-10,2005-07-14
9019,946,235,2,210,2,1,Action,3,4.99,13.99,Jackie Lynch,2005-07-30,2005-08-03
6352,1143,235,1,253,1,1,Action,5,4.99,18.99,Jackie Lynch,2005-07-11,2005-07-13
10155,3176,235,1,697,2,1,Action,7,0.99,16.99,Jackie Lynch,2005-07-31,2005-08-07
807,2195,235,2,474,2,15,Sports,6,2.99,21.99,Jackie Lynch,2005-05-29,2005-06-03
4592,2141,235,2,463,1,15,Sports,4,2.99,21.99,Jackie Lynch,2005-07-08,2005-07-10
35,1286,484,2,284,2,12,Music,5,4.99,23.99,Roberto Vu,2005-05-25,2005-05-27
